Id,Attack,Rapid,,,,,,,,,,,
101,10,2,,,,,,,,,,,
102,25,2,,,,,,,,,,,
238,1,1,,,,,,,,,,,
239,1,1,,,,,,,,,,,
240,1,1,,,,,,,,,,,
241,1,1,,,,,,,,,,,
242,1,1,,,,,,,,,,,
243,1,1,,,,,,,,,,,
244,1,1,,,,,,,,,,,
245,1,1,,,,,,,,,,,
246,1,1,,,,,,,,,,,
247,1,1,,,,,,,,,,,
248,1,1,,,,,,,,,,,
249,1,1,,,,,,,,,,,
250,1,1,,,,,,,,,,,
251,1,1,,,,,,,,,,,
252,1,1,,,,,,,,,,,
253,1,1,,,,,,,,,,,
254,1,1,,,,,,,,,,,
255,1,1,,,,,,,,,,,
256,1,1,,,,,,,,,,,
257,1,1,,,,,,,,,,,
258,1,1,,,,,,,,,,,
259,1,1,,,,,,,,,,,
260,1,1,,,,,,,,,,,
261,1,1,,,,,,,,,,,
262,1,1,,,,,,,,,,,
263,1,1,,,,,,,,,,,
264,1,1,,,,,,,,,,,
265,1,1,,,,,,,,,,,
266,1,1,,,,,,,,,,,
267,1,1,,,,,,,,,,,
268,1,1,,,,,,,,,,,
269,1,1,,,,,,,,,,,
270,1,1,,,,,,,,,,,
271,1,1,,,,,,,,,,,
272,1,1,,,,,,,,,,,
273,1,1,,,,,,,,,,,
274,1,1,,,,,,,,,,,
275,1,1,,,,,,,,,,,
276,1,1,,,,,,,,,,,
277,1,1,,,,,,,,,,,
278,1,1,,,,,,,,,,,
279,1,1,,,,,,,,,,,
280,1,1,,,,,,,,,,,
281,1,1,,,,,,,,,,,
282,1,1,,,,,,,,,,,
283,1,1,,,,,,,,,,,
284,1,1,,,,,,,,,,,
285,1,1,,,,,,,,,,,
286,1,1,,,,,,,,,,,
287,1,1,,,,,,,,,,,
288,1,1,,,,,,,,,,,
289,1,1,,,,,,,,,,,
290,1,1,,,,,,,,,,,
291,1,1,,,,,,,,,,,
292,1,1,,,,,,,,,,,
293,1,1,,,,,,,,,,,
294,1,1,,,,,,,,,,,
295,1,1,,,,,,,,,,,
296,1,1,,,,,,,,,,,
297,1,1,,,,,,,,,,,
298,1,1,,,,,,,,,,,
299,1,1,,,,,,,,,,,
300,1,1,,,,,,,,,,,
301,9,2,,,,,,,,,,,
302,22,2,,,,,,,,,,,
303,45,1.85,,,,,,,,,,,
304,89,1.85,,,,,,,,,,,
305,120,1.63,,,,,,,,,,,
306,180,1.63,,,,,,,,,,,
307,240,1.63,,,,,,,,,,,
308,300,1.49,,,,,,,,,,,
309,350,1.49,,,,,,,,,,,
310,400,1.49,,,,,,,,,,,
311,450,1.49,,,,,,,,,,,
312,500,1.49,,,,,,,,,,,
313,1,1,,,,,,,,,,,
314,1,1,,,,,,,,,,,
315,1,1,,,,,,,,,,,
316,1,1,,,,,,,,,,,
317,1,1,,,,,,,,,,,
318,1,1,,,,,,,,,,,
319,1,1,,,,,,,,,,,
320,1,1,,,,,,,,,,,
321,1,1,,,,,,,,,,,
322,1,1,,,,,,,,,,,
323,1,1,,,,,,,,,,,
324,1,1,,,,,,,,,,,
325,1,1,,,,,,,,,,,
326,1,1,,,,,,,,,,,
327,1,1,,,,,,,,,,,
328,1,1,,,,,,,,,,,
329,1,1,,,,,,,,,,,
330,1,1,,,,,,,,,,,
331,1,1,,,,,,,,,,,
332,1,1,,,,,,,,,,,
333,1,1,,,,,,,,,,,
334,1,1,,,,,,,,,,,
335,1,1,,,,,,,,,,,
336,1,1,,,,,,,,,,,
337,1,1,,,,,,,,,,,
338,1,1,,,,,,,,,,,
339,1,1,,,,,,,,,,,
340,1,1,,,,,,,,,,,
341,1,1,,,,,,,,,,,
342,1,1,,,,,,,,,,,
343,1,1,,,,,,,,,,,
344,1,1,,,,,,,,,,,
345,1,1,,,,,,,,,,,
346,1,1,,,,,,,,,,,
347,1,1,,,,,,,,,,,
348,1,1,,,,,,,,,,,
349,1,1,,,,,,,,,,,
350,1,1,,,,,,,,,,,
351,1,1,,,,,,,,,,,
352,1,1,,,,,,,,,,,
353,1,1,,,,,,,,,,,
354,1,1,,,,,,,,,,,
355,1,1,,,,,,,,,,,
356,1,1,,,,,,,,,,,
357,1,1,,,,,,,,,,,
358,1,1,,,,,,,,,,,
359,1,1,,,,,,,,,,,
360,1,1,,,,,,,,,,,
361,1,1,,,,,,,,,,,
362,1,1,,,,,,,,,,,
363,1,1,,,,,,,,,,,
364,1,1,,,,,,,,,,,
365,1,1,,,,,,,,,,,
366,1,1,,,,,,,,,,,
367,1,1,,,,,,,,,,,
368,1,1,,,,,,,,,,,
369,1,1,,,,,,,,,,,
370,1,1,,,,,,,,,,,
371,1,1,,,,,,,,,,,
372,1,1,,,,,,,,,,,
373,1,1,,,,,,,,,,,
374,1,1,,,,,,,,,,,
375,1,1,,,,,,,,,,,
376,1,1,,,,,,,,,,,
377,1,1,,,,,,,,,,,
378,1,1,,,,,,,,,,,
379,1,1,,,,,,,,,,,
380,1,1,,,,,,,,,,,
381,1,1,,,,,,,,,,,
382,1,1,,,,,,,,,,,
383,1,1,,,,,,,,,,,
384,1,1,,,,,,,,,,,
385,1,1,,,,,,,,,,,
386,1,1,,,,,,,,,,,
387,1,1,,,,,,,,,,,
388,1,1,,,,,,,,,,,
389,1,1,,,,,,,,,,,
390,1,1,,,,,,,,,,,
391,1,1,,,,,,,,,,,
392,1,1,,,,,,,,,,,
393,1,1,,,,,,,,,,,
394,1,1,,,,,,,,,,,
395,1,1,,,,,,,,,,,
396,1,1,,,,,,,,,,,
397,1,1,,,,,,,,,,,
398,1,1,,,,,,,,,,,
399,1,1,,,,,,,,,,,
400,1,1,,,,,,,,,,,
